hash,ward_code,local_authority_code,status,current,created,applied,offered,confirmed,rejected
0db8f700a129e1bf8fd5,E05013830,E08000035,created,True,2022-11-03,,,,
2c26f619149233a4fce9,E05011413,E08000035,created,True,2022-11-03,,,,
3ecc03cf44b7b8113a7f,E05011403,E08000035,confirmed,True,2022-11-03,2022-11-03,2022-11-26,2022-12-17,
43a35f55f8810c4b3619,E05011397,E08000035,created,True,2022-11-03,,,,
43e767565c55dc0a725b,E05011403,E08000035,created,True,2022-11-03,,,,
4691e81ec3d839d8718e,E05012842,E08000035,applied,True,2022-11-03,2022-11-03,2022-11-26,,
4926dab5ab4b18217e9c,E05011399,E08000035,created,True,2022-11-03,,,,
5bbc38c56ac705ae2815,E05011397,E08000035,confirmed,True,2022-11-03,2022-11-03,2022-11-26,2022-12-17,
f91592c66b3a0b50deb2,E05011403,E08000035,applied,True,2022-11-03,2022-11-05,2022-11-26,,
076276e392fa54370b76,E05011403,E08000035,applied,True,2022-11-04,2022-11-05,,,
2fb3b455c8e7d65139d5,E05011399,E08000035,applied,True,2022-11-04,2022-11-05,2022-11-26,,
36b817fa134f17483dd2,E05011403,E08000035,applied,True,2022-11-04,2022-12-12,,,
ab274a0829ce0bcf3a96,E05011384,E08000035,applied,True,2022-11-04,2022-11-05,,,
b247b3c1122063b765ab,E05012841,E08000035,created,True,2022-11-04,,,,
bdbf43b0af6eb1fe3f13,E05012647,E08000035,created,True,2022-11-04,,,,
bfd4e1fe5f336c150610,E05011403,E08000035,confirmed,True,2022-11-04,2022-11-05,2022-11-26,2022-12-17,
dcdf60d9a8a71a7731d5,E05013831,E08000035,applied,True,2022-11-04,2022-11-05,,,
f8ce930b26d9c791996e,E05011397,E08000035,confirmed,True,2022-11-04,2022-11-05,2022-11-26,2022-12-17,
1881e4e4baf22627fec4,E05011404,E08000035,created,True,2022-11-05,,,,
324e9a6abe619e3e3882,E05011397,E08000035,applied,True,2022-11-05,2022-11-05,2022-11-26,,
53115237e4532ff72175,UNKNOWN,UNKNOWN,,False,2022-11-05,2022-11-05,,,
973d91f72307d3ee7fce,E05011403,E08000035,confirmed,True,2022-11-05,2022-11-05,2022-11-26,2022-12-17,
c4a8a2454c55dea26828,E05011403,E08000035,created,True,2022-11-05,,,,
cf86db3628fd875a7dc0,E05011402,E08000035,created,True,2022-11-05,2022-11-05,,,
f097871c3447f9237b4c,UNKNOWN,UNKNOWN,created,True,2022-11-05,,,,
fa48f5a23a7031cc09e0,E05011390,E08000035,created,True,2022-11-05,,,,
0d0ad120c139c9c69d22,E05011547,E08000035,confirmed,True,2022-11-06,2022-11-06,2022-11-26,2022-12-17,
117421afabe7e1f1ecdd,E05011547,E08000035,created,True,2022-11-06,,,,
1b99fb55d02369c9625c,E05011403,E08000035,created,True,2022-11-06,,,,
61afd32769bace24dc41,E05011547,E08000035,confirmed,True,2022-11-06,2022-11-07,2022-11-26,2022-12-17,
8832f544dd6b61ad18c6,E05011547,E08000035,applied,True,2022-11-06,2022-11-06,,,
b881a3a04c0b429a60d7,E05011547,E08000035,created,True,2022-11-06,,,,
b884c1e2a799459c0ebb,E05011547,E08000035,created,True,2022-11-06,,,,
db3771ba93bd20b00189,E05011547,E08000035,applied,True,2022-11-06,2022-11-06,,,
ed65034f782fe004698a,E05011547,E08000035,applied,True,2022-11-06,2022-11-06,2022-11-26,,
ee6be591c9c78719d2fc,E05011547,E08000035,confirmed,True,2022-11-06,2022-11-06,2022-11-26,2022-12-17,
0dc4c4b298010a6a83f0,E05011397,E08000035,created,True,2022-11-07,,,,
2562e51b6cce74b849af,E05011547,E08000035,confirmed,True,2022-11-07,2022-11-07,2022-11-26,2022-12-17,
2847053fb4673fd3bbdc,E05011403,E08000035,applied,True,2022-11-07,2022-11-16,2022-12-07,,
28fed5b3ef4791ace013,E05011547,E08000035,Deactivated,True,2022-11-07,2022-11-07,2022-11-26,,
3b8550fe6345d76fd406,E05001461,E08000036,confirmed,True,2022-11-07,2022-11-07,2022-11-26,2022-12-17,
4466c2b785cb9bc91388,E05001405,E08000034,confirmed,True,2022-11-07,2022-11-07,2022-11-26,2022-12-17,
4515a6332bfb7e61bbe1,E05012842,E08000035,applied,True,2022-11-07,2022-11-07,,,
90f4e54a2107da28c81e,E05011406,E08000035,confirmed,True,2022-11-07,2022-11-07,2022-11-26,2022-12-17,
93d9aa6ab3e0fce1bb56,E05006931,E07000193,created,True,2022-11-07,,,,
ae376b09e5af2d628c1e,E05011547,E08000035,created,True,2022-11-07,,,,
d445ad9124235ca6e1a1,E05011403,E08000035,confirmed,True,2022-11-07,2022-11-17,2022-12-07,2022-12-17,
e34e2d1800adc1c4a2e2,E05012841,E08000035,applied,True,2022-11-07,2022-11-07,,,
fb2241b35addc8f1c842,E05000789,E08000007,created,True,2022-11-07,,,,
08393bda08652e6575a0,E05011403,E08000035,confirmed,True,2022-11-08,2022-11-22,2022-12-07,2022-12-17,
0e18e677aedb866f3d96,E05011397,E08000035,created,True,2022-11-08,,,,
712874da6ba65d6f6e0d,E05011397,E08000035,confirmed,True,2022-11-08,2022-11-08,2022-11-26,2022-12-17,
8fe6336e064380f6ad2e,E05011397,E08000035,created,True,2022-11-08,,,,
b57fac7a731f15d97c86,E05011403,E08000035,applied,True,2022-11-08,2022-12-07,,,
eccbbc778cc265935618,E05001384,E08000033,applied,True,2022-11-08,2022-11-08,,,
f69e29606a6c043049a9,E05011403,E08000035,created,True,2022-11-08,,,,
0ee91dfac4f64c33b5ce,E05011413,E08000035,applied,True,2022-11-09,2022-11-09,,,
0f7b5c5d76848eb8b3df,E05001446,E08000036,confirmed,True,2022-11-09,2022-11-09,2022-11-26,2022-12-17,
17aab4f215681d736a68,E05001445,E08000036,created,True,2022-11-09,,,,
41518df9ab134de1ae03,E05012647,E08000035,applied,True,2022-11-09,2022-11-09,2022-11-26,,
485c2228b7c74d3d55e6,E05011333,E07000165,applied,True,2022-11-09,2022-11-09,2022-11-26,,
58359bed5d9279ce8ada,E05011395,E08000035,confirmed,True,2022-11-09,2022-11-09,2022-11-26,2022-12-17,
5f167c62dac2bb9f5a89,E05011405,E08000035,confirmed,True,2022-11-09,2022-11-09,2022-11-26,2022-12-17,
6394ce344e784d4418f5,E05012842,E08000035,confirmed,True,2022-11-09,2022-11-09,2022-11-26,2022-12-17,
abdd2aeb4de2713aea1a,E05001365,E08000032,created,True,2022-11-09,,,,
b0eee6323710d1eccc7a,E05011397,E08000035,created,True,2022-11-09,,,,
bf598152972726134650,E05001381,E08000033,created,True,2022-11-09,,,,
f4419d4cfbd15fafc3e5,E05011397,E08000035,applied,True,2022-11-09,2022-11-09,2022-11-26,,
12adcfe7059c3f46b388,E05013831,E08000035,confirmed,True,2022-11-10,2022-11-10,2022-11-26,2022-12-17,
252e06f95d19296170c5,E05011407,E08000035,applied,True,2022-11-10,2022-11-11,,,
3ef623c602f4e4da206d,E05013830,E08000035,applied,True,2022-11-10,2022-11-11,,,
458d7d2637d3802aabec,UNKNOWN,UNKNOWN,confirmed,True,2022-11-10,2022-11-11,2022-11-26,2022-12-17,
472b66b36d78d04d0a70,E05011405,E08000035,applied,True,2022-11-10,2022-11-10,2022-12-15,,
8a5277ec6c8b59ff1e75,E05011404,E08000035,applied,True,2022-11-10,2022-11-10,2022-11-26,,
f9af9ae01a9949a39724,UNKNOWN,UNKNOWN,,False,2022-11-10,2022-11-11,,,
047f9cd0d4d01860b12f,E05010431,E06000005,created,True,2022-11-11,,,,
6d9bd051b495f1112312,E05001464,E08000036,confirmed,True,2022-11-11,2022-11-12,2022-11-26,2022-12-17,
a8bf19854258397f8bdb,E05011403,E08000035,created,True,2022-11-11,,,,
c82327cc18ebdef941aa,E05011403,E08000035,created,True,2022-11-11,,,,
d6e52f17817942a98f8c,E05011399,E08000035,confirmed,True,2022-11-11,2022-11-11,2022-11-26,2022-12-17,
08069711a47f5bee8e2c,E05001407,E08000034,created,True,2022-11-12,,,,
0bdcc022b11359db3d86,E05011361,E08000003,created,True,2022-11-12,,,,
0d6ad812900a20d5e8f9,E05010737,E08000017,created,True,2022-11-12,,,,
22df9feabefffcb399a4,E05011384,E08000035,confirmed,True,2022-11-12,2022-11-12,2022-11-26,2022-12-17,
376b35ee21dbcc870479,E05001389,E08000034,applied,True,2022-11-12,2022-11-12,,,
3a8fa8070df98b7ec3cd,E05001355,E08000032,applied,True,2022-11-12,2022-11-12,,,
596c36b2b7fd32c4f73b,E05011390,E08000035,confirmed,True,2022-11-12,2022-11-12,2022-11-26,2022-12-17,
5999b0f2a9ca2522cda7,E05011410,E08000035,applied,True,2022-11-12,2022-11-15,,,
8b604b0eaa3a51c5b40d,E05011410,E08000035,confirmed,True,2022-11-12,2022-11-12,2022-11-26,2022-12-17,
b5a618e412752f18d53d,E05011397,E08000035,created,True,2022-11-12,,,,
d3c62d9a7d1305009083,E05011403,E08000035,created,True,2022-11-12,,,,
e395bb9676e041e31e8b,E05009938,E07000128,applied,True,2022-11-12,2022-11-12,,,
f2c15303ed1274f3fb60,UNKNOWN,UNKNOWN,,False,2022-11-12,2022-11-12,,,
f82d5880496c075e0266,E05001445,E08000036,applied,True,2022-11-12,2022-11-12,2022-11-26,,
5378fabd4c1a17fff597,E05011405,E08000035,created,True,2022-11-13,,,,
e0818aa28aa137268bc7,E05011397,E08000035,created,True,2022-11-13,,,,
0267fbe557bd3aef7f78,E05011403,E08000035,created,True,2022-11-14,,,,
1ff9bf8d9be66764191b,UNKNOWN,UNKNOWN,created,True,2022-11-14,,,,
34baf6a482478a966ec7,UNKNOWN,UNKNOWN,Deactivated,True,2022-11-14,2022-11-14,,,
51e8fbecf9649455af52,E05011413,E08000035,applied,True,2022-11-14,2022-11-14,2022-11-26,,
8439c7c10d9b8c951982,E05001409,E08000034,confirmed,True,2022-11-14,2022-11-14,2022-11-26,2022-12-17,
86efa9f3304fddfba8cd,E05011387,E08000035,created,True,2022-11-14,,,,
93addefb7d28243c6f13,E05011403,E08000035,created,True,2022-11-14,,,,
b987f807f117ae92ee5d,E05011390,E08000035,created,True,2022-11-14,,,,
bb2ef2ce33563a2770f0,E05011413,E08000035,created,True,2022-11-14,,,,
061d30b5f195dc3914e5,E05011547,E08000035,created,True,2022-11-15,,,,
38de70aa3674c53ff43d,UNKNOWN,UNKNOWN,Deactivated,True,2022-11-15,2022-11-15,,,
67140bf7b4cdd0f019b1,E05001401,E08000034,created,True,2022-11-15,,,,
2b4723c831cb869fddbe,E05012841,E08000035,created,True,2022-11-16,,,,
b9fe97e5b05cc6c733b4,E05011390,E08000035,created,True,2022-11-16,,,,
c138338a0c503c3b4e48,E05011403,E08000035,applied,True,2022-11-16,2022-11-16,2022-12-07,,
cff58c61ff74679adbe0,E05011397,E08000035,created,True,2022-11-16,,,,
1251d5af74e9cad7be97,E05001377,E08000033,applied,True,2022-11-17,2022-11-17,,,
14f6bb6fbd3138847590,E05010049,E07000169,created,True,2022-11-17,,,,
3db2eebc5cf05ee3d416,E05011411,E08000035,applied,True,2022-11-17,2022-11-17,,,
764aae1d2d564b290402,E05011385,E08000035,applied,True,2022-11-17,2022-11-18,,,
925dd22f2d866c1f487a,E05011403,E08000035,confirmed,True,2022-11-17,2022-11-27,2022-12-07,2022-12-17,
a7026bb9494e3f88c377,E05011407,E08000035,applied,True,2022-11-17,2022-11-21,,,
c38e5605d7e3ecc69c77,E05011403,E08000035,confirmed,True,2022-11-17,2022-11-17,2022-12-07,2022-12-17,
e2e154412c8054270eca,E05011397,E08000035,created,True,2022-11-17,,,,
f5fa34cf90e26eadecdf,E05011403,E08000035,confirmed,True,2022-11-17,2022-11-17,2022-12-07,2022-12-17,
0903eb4fa4a7660d2714,UNKNOWN,UNKNOWN,applied,True,2022-11-18,2022-11-18,2022-12-07,,
09fb332c76a3080bfc70,E05011403,E08000035,created,True,2022-11-18,,,,
0f03dd8af47cf0cc4503,E05011397,E08000035,applied,True,2022-11-18,2022-12-12,,,
1b21711d3cf63ed046c1,E05011397,E08000035,confirmed,True,2022-11-18,2022-11-26,2022-12-07,2022-12-17,
1e921906c29fc331bfdd,E05011403,E08000035,created,True,2022-11-18,,,,
4aa7effd0388c1db6081,E05011403,E08000035,created,True,2022-11-18,,,,
71ee769f6bf6d5ff6d59,E05011403,E08000035,created,True,2022-11-18,,,,
944ae29e98a163ae1428,E05012842,E08000035,applied,True,2022-11-18,2022-11-18,,,
98b3f90e830777509bf8,E05011399,E08000035,confirmed,True,2022-11-18,2022-11-18,2022-12-07,2022-12-17,
b2862cd2cad8ebd83509,E05011403,E08000035,created,True,2022-11-18,,,,
c504215d143acb29e3b0,E05011402,E08000035,applied,True,2022-11-18,2022-11-19,2022-12-07,,
cb754b0b7148383caa80,E05006203,E07000163,created,True,2022-11-18,,,,
e0b78e8d5d443adb6f68,E05012841,E08000035,applied,True,2022-11-18,2022-11-19,2022-12-07,,
0e9063b6338400a87ff2,E05013831,E08000035,applied,True,2022-11-19,2022-11-19,,,
141ae39ff3f8ecd0a466,E05011390,E08000035,created,True,2022-11-19,,,,
34134a432114fc2920fe,E05001347,E08000032,applied,True,2022-11-19,2022-11-20,,,
39e70c78a38da595514c,E05012841,E08000035,created,True,2022-11-19,,,,
951aac17cc4978a76c7a,E05011413,E08000035,confirmed,True,2022-11-19,2022-11-19,2022-12-07,2022-12-17,
a947c6da806fbf2638bb,E05011403,E08000035,Deactivated,True,2022-11-19,2022-11-19,,,
b01cbed67ff361dd9021,E05011396,E08000035,applied,True,2022-11-19,2022-11-19,,,
b0bcd2ec21279f9c3d37,E05011394,E08000035,created,True,2022-11-19,,,,
e019a4635d8362e873c2,E05011385,E08000035,applied,True,2022-11-19,2022-11-20,,,
fca7ff6faf9cfd1e4359,E05011403,E08000035,confirmed,True,2022-11-19,2022-11-20,2022-12-07,2022-12-17,
05198c274a047d8df93d,UNKNOWN,UNKNOWN,created,True,2022-11-20,,,,
1020e5c94ff22ef5777f,E05012841,E08000035,applied,True,2022-11-20,2022-11-20,,,
5d5101ed2a5157043a77,E05011413,E08000035,applied,True,2022-11-20,2022-11-20,,,
831bc95315214dcef8bf,E05012842,E08000035,applied,True,2022-11-20,2022-11-20,,,
ad217515e32e7dd0c40d,E05012842,E08000035,created,True,2022-11-20,,,,
11e4bb131da9e6d85d6f,E05011409,E08000035,created,True,2022-11-21,,,,
12baccaeb924fd5aa4e1,E05001396,E08000034,created,True,2022-11-21,,,,
23123574b6fca3d67ec3,E05011403,E08000035,applied,True,2022-11-21,2022-11-21,,,
2734c6191b4121c748cc,E05011403,E08000035,created,True,2022-11-21,,,,
6ed4bdb817e16c366bfb,E05011403,E08000035,applied,True,2022-11-21,2022-11-21,,,
9daabf8b4075ebed83ac,E05011390,E08000035,applied,True,2022-11-21,2022-11-21,2022-12-07,,
40c09e0711cc61530621,E05011403,E08000035,applied,True,2022-11-22,2022-11-22,2022-12-07,,
743742bff9095e5ff68e,E05011384,E08000035,created,True,2022-11-22,,,,
dbffe6b888aef9a8a8d0,UNKNOWN,UNKNOWN,2e  (HOLDING),True,2022-11-22,2022-11-22,,,
f90220cf8ad9b4ef4cb0,E05001408,E08000034,applied,True,2022-11-22,2022-11-22,,,
019152bb8a40e9207a13,E05011385,E08000035,applied,True,2022-11-23,2022-11-23,,,
492e09592805adf83a67,E05012842,E08000035,applied,True,2022-11-23,2022-11-23,,,
5aa7830fbef71a4eada8,E05011404,E08000035,applied,True,2022-11-23,2022-12-19,,,
a0fe4baa61a558cfbec2,E05011388,E08000035,applied,True,2022-11-23,2022-11-23,,,
5f30c80cdb7ff04c9f2a,E05011397,E08000035,created,True,2022-11-24,,,,
6459ff730b7e85aa63b6,E05011388,E08000035,created,True,2022-11-24,,,,
d3f8241c7c564e7683aa,E05011394,E08000035,applied,True,2022-11-24,2022-11-24,,,
102bd0e7192937286dbe,UNKNOWN,UNKNOWN,,False,2022-11-25,,,,
1e6c1c5397400e4dbba9,UNKNOWN,UNKNOWN,Deactivated,True,2022-11-25,2022-11-26,,,
4f1c50f48a941576c3f8,E05011549,E08000035,created,True,2022-11-25,,,,
61bf80e558ef6244befd,E05011396,E08000035,created,True,2022-11-25,,,,
652db4b35f4500c0d1b3,E05010324,E06000014,applied,True,2022-11-25,2022-11-26,,,
3572d11767d5ebada147,E05011413,E08000035,applied,True,2022-11-26,2022-11-26,2022-12-07,,
a3185d7558db85a95468,E05011403,E08000035,confirmed,True,2022-11-26,2022-11-26,2022-12-07,2022-12-17,
04bd2ef4fabdb43efa0f,E05001397,E08000034,created,True,2022-11-27,,,,
34a94d60c1268fd68bfb,E05011397,E08000035,applied,True,2022-11-27,2022-12-07,,,
43f2eeaeff933911d6b7,E05011407,E08000035,created,True,2022-11-27,,,,
696b0a1073e00d757a60,E05011405,E08000035,applied,True,2022-11-27,2022-11-27,,,
b2779bb717c3ac4c9ff1,E05011413,E08000035,applied,True,2022-11-27,2022-11-27,,,
f77b66ff94381d1ce50c,E05001160,E08000024,created,True,2022-11-27,,,,
07dd87688f065ed6721a,E05011537,E06000010,applied,True,2022-11-28,2022-12-07,,,
09bf1de0f70e91431953,E05011403,E08000035,confirmed,True,2022-11-28,2022-12-07,2022-12-07,2022-12-17,
22dc044f355c45a0bf77,E05011403,E08000035,confirmed,True,2022-11-28,2022-12-07,2022-12-07,2022-12-17,
3bd077d96acc3ee80311,E05011403,E08000035,applied,True,2022-11-28,2022-12-07,,,
8965834cdb997071f359,UNKNOWN,UNKNOWN,Deactivated,True,2022-11-28,2022-12-07,,,
94dfb0b4d32827ad86fe,E05012841,E08000035,created,True,2022-11-28,,,,
c8192b0367cbb8786332,E05011397,E08000035,applied,True,2022-11-28,2022-12-07,2022-12-07,,
16e2c3e7a2c0876317f3,E05011384,E08000035,applied,True,2022-11-29,2022-12-07,,,
2452ad74c5d6b06c7c62,UNKNOWN,UNKNOWN,Deactivated,True,2022-11-29,2022-12-07,,,
8aec8db440e5eedcb3a3,E05011403,E08000035,created,True,2022-11-29,,,,
8deeef2db52f8a970b15,E05011402,E08000035,applied,True,2022-11-29,2022-12-07,,,
e773f05c5056cf903ce6,E05011406,E08000035,applied,True,2022-11-29,2022-12-07,,,
0e5f770c257b1d5ca278,E05001451,E08000036,created,True,2022-11-30,,,,
3e97a961ce3b61cf59a8,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2022-11-30,,,,
b6cec3f7ea741b9b4413,E05011413,E08000035,created,True,2022-11-30,,,,
7dcaa8f50b883e92dc4a,E05011403,E08000035,applied,True,2022-12-01,2022-12-07,,,
9938b97fb37c7418a792,E05011390,E08000035,applied,True,2022-12-02,2022-12-07,,,
defef7a1364bec0eee89,E05011384,E08000035,created,True,2022-12-02,,,,
cef75f844a5c1d13e727,E05011403,E08000035,applied,True,2022-12-03,2022-12-07,,,
2a84b22df1ad81abf378,E05001396,E08000034,applied,True,2022-12-04,2022-12-07,,,
a469266efd71f1838b12,E05011403,E08000035,applied,True,2022-12-04,2022-12-07,,,
bbc326941102b8d2d3d5,E05011397,E08000035,created,True,2022-12-04,,,,
074a4a70df107d3166f0,E05001353,E08000032,applied,True,2022-12-05,2022-12-07,,,
1a928e5e5ee4b2e6c291,E05011401,E08000035,created,True,2022-12-05,,,,
2a1c8a84e59929acd702,E05012287,E06000018,created,True,2022-12-05,,,,
33e3e68c737691b54db3,E05011405,E08000035,created,True,2022-12-05,,,,
5d590b0df7df11965f15,E05009373,E09000012,created,True,2022-12-05,,,,
7bbf51f94ff07187a09d,E05011403,E08000035,created,True,2022-12-05,,,,
7c674112913f60dd3b68,E05013719,E09000023,created,True,2022-12-05,,,,
80dff952e7b3a711966a,E05011402,E08000035,applied,True,2022-12-05,2022-12-07,,,
9912a21d9fb5604770ba,E05011323,E07000165,applied,True,2022-12-05,2022-12-07,,,
9ba4bf8ca7e58fce9321,E05011402,E08000035,created,True,2022-12-05,,,,
be943cc086acd62972d6,E05011403,E08000035,applied,True,2022-12-05,2022-12-07,,,
d32f66f6cbd139f5b778,E05011411,E08000035,applied,True,2022-12-05,2022-12-07,,,
d604c46cd7e81dd64f47,E05011413,E08000035,created,True,2022-12-05,,,,
17e44ed5614f8dec05c6,E05011399,E08000035,applied,True,2022-12-06,2022-12-07,,,
2134d42f824ce09f1695,E05011326,E07000165,created,True,2022-12-06,,,,
81115596c281ad8404be,E05011549,E08000035,applied,True,2022-12-06,2022-12-07,,,
c56995bcc4984f594c55,E05011388,E08000035,applied,True,2022-12-06,2022-12-07,,,
74ead8870f3d7ba104c9,E05011396,E08000035,created,True,2022-12-07,,,,
ee62210cdc6dce30ac78,E05011390,E08000035,applied,True,2022-12-07,2022-12-07,,,
0f66b95a0c8b463aa929,E05013006,E08000018,created,True,2022-12-08,,,,
3dd92a4adeb1eff9af7a,E05001341,E08000032,created,True,2022-12-08,,,,
a54845f455a98defdb5d,E05013830,E08000035,applied,True,2022-12-08,2022-12-08,,,
c7f0d27181a0f15835f2,E05011402,E08000035,created,True,2022-12-08,,,,
e2d1885abeb603e047e4,UNKNOWN,UNKNOWN,applied,True,2022-12-08,2022-12-20,,,
022888c5e1d2a776ba87,E05011403,E08000035,created,True,2022-12-09,,,,
7895d0fad3b30f64a706,E05011363,E08000003,applied,True,2022-12-09,2022-12-12,,,
8310b11d2c74f94a362a,E05011413,E08000035,created,True,2022-12-09,,,,
b4e1f19f49965ca5f5f9,E05011397,E08000035,created,True,2022-12-09,,,,
9f9010fc29549f343f0d,E05011403,E08000035,created,True,2022-12-10,,,,
c5f85ef8c14cba4a6223,E05011403,E08000035,applied,True,2022-12-10,2022-12-17,,,
c01711122ec8c179b696,E05001447,E08000036,created,True,2022-12-11,,,,
cccd4163e94577898cc1,E05011400,E08000035,applied,True,2022-12-11,2022-12-12,,,
e90fefaae0dda9a0a24f,E05011397,E08000035,created,True,2022-12-11,,,,
03c82d2ead7486aa3d29,E05011403,E08000035,applied,True,2022-12-12,2022-12-15,,,
2259f766202a82251467,E05011403,E08000035,created,True,2022-12-12,,,,
22b16e42f27f673012c7,E05012842,E08000035,applied,True,2022-12-12,2022-12-15,,,
284d249be33b9530bdf8,S13002863,S12000034,created,True,2022-12-12,,,,
7695a56a8d5e14a83126,E05009725,E07000176,Deactivated,True,2022-12-12,2022-12-15,,,
c6cfbeab4303fd357e20,E05001401,E08000034,created,True,2022-12-12,,,,
dcd68325dcdcea6db178,E05011276,E07000011,Deactivated,True,2022-12-12,2022-12-15,,,
ff58783596bf91f4c365,E05012842,E08000035,created,True,2022-12-12,,,,
2c928923d08e0ab50053,E05011402,E08000035,created,True,2022-12-13,,,,
2f789a0c9436bf1122b9,E05001451,E08000036,created,True,2022-12-13,,,,
6573f6e39db3b80e9391,E05011396,E08000035,applied,True,2022-12-13,2022-12-15,,,
9e84ac41ac0e5f37ce75,E05011403,E08000035,created,True,2022-12-13,,,,
bc5f4fb4842bf793d2ef,E05013831,E08000035,applied,True,2022-12-13,2022-12-15,,,
cb136d68f384105ed077,E05011397,E08000035,applied,True,2022-12-13,2022-12-15,,,
ebbf7eb047336b469ec7,E05011403,E08000035,applied,True,2022-12-13,2022-12-15,,,
1931909f470a39c892f4,E05011403,E08000035,applied,True,2022-12-14,2022-12-15,,,
53dca89f9d835a3ef0e7,E05011403,E08000035,created,True,2022-12-14,,,,
7c1aae9d1843d12e711f,E05011413,E08000035,created,True,2022-12-14,,,,
9001896338aca72edffd,E05011385,E08000035,created,True,2022-12-14,,,,
c1f4051153db7d2abbfa,UNKNOWN,UNKNOWN,created,True,2022-12-14,,,,
e08e86fbfe57f1a06153,E05011403,E08000035,created,True,2022-12-14,,,,
f376afd92835231da920,E05012647,E08000035,applied,True,2022-12-14,2022-12-15,,,
fcb5c6deeae70808c558,UNKNOWN,UNKNOWN,created,True,2022-12-14,,,,
1d2ec32c2b6795a8c605,E05012842,E08000035,created,True,2022-12-15,,,,
2a948bf52ff03a3f1dca,E05012240,E06000050,applied,True,2022-12-15,2022-12-15,,,
724959cd23988158dcb6,E05011397,E08000035,created,True,2022-12-15,,,,
9ce04dbdf9c89daf0d0e,E05001373,E08000033,applied,True,2022-12-15,2022-12-16,,,
c32750a4a8b01af74c93,E05011397,E08000035,created,True,2022-12-15,,,,
11f59c6251ab619a63cf,E05011403,E08000035,applied,True,2022-12-16,2022-12-20,,,
265fa9048f7fc8484f25,E05011387,E08000035,applied,True,2022-12-16,2022-12-16,,,
596780ac741914798367,E05010324,E06000014,applied,True,2022-12-16,2022-12-16,,,
59ebceb528297600271f,E05011397,E08000035,created,True,2022-12-16,,,,
8fb8db88368cecb39a97,E05011397,E08000035,created,True,2022-12-16,,,,
a64ad6bb1bba9ac902a5,E05001391,E08000034,created,True,2022-12-16,,,,
c08132d16d1acc038420,E05011405,E08000035,created,True,2022-12-16,,,,
ef4bcd6b9d0d5962779d,E05011397,E08000035,created,True,2022-12-16,,,,
1bbda8599a5da76352c0,E05011406,E08000035,created,True,2022-12-17,,,,
4767dd2d716e1f64a0e4,E05011403,E08000035,created,True,2022-12-17,,,,
52bebe5bca6230862296,E05011397,E08000035,applied,True,2022-12-17,2022-12-18,,,
58aa1e43e536bdced781,E05011397,E08000035,applied,True,2022-12-17,2022-12-17,,,
679cfcea50e46a5ec814,E05011403,E08000035,created,True,2022-12-17,,,,
964c01b1d8af1f9e4e56,E05012647,E08000035,created,True,2022-12-17,,,,
cb93109702c8f3cdca8b,E05011403,E08000035,applied,True,2022-12-17,2022-12-17,,,
f30a6d7dc7d6aeccb6fa,E05011405,E08000035,created,True,2022-12-17,,,,
4289937a42c5c1909207,E05012648,E08000035,applied,True,2022-12-18,2022-12-18,,,
5298053a47a5f64f0f5e,E05011399,E08000035,created,True,2022-12-18,,,,
a9e57568a450bae3734e,E05011547,E08000035,applied,True,2022-12-18,2022-12-21,,,
e1a48438b9e13fea67dd,E05011414,E08000035,created,True,2022-12-18,,,,
fe5c7ead7a95e9235693,UNKNOWN,UNKNOWN,created,True,2022-12-18,,,,
a99161983e7b05ea72b8,E05012842,E08000035,applied,True,2022-12-19,2022-12-19,,,
bacf3a8e1e9dd206b76e,E05011401,E08000035,2e  (HOLDING),True,2022-12-19,2022-12-19,,,
00187a8c2eff3532617a,E05011403,E08000035,applied,True,2022-12-20,2022-12-20,,,
0539a110f25a4fcdea6f,E05011409,E08000035,created,True,2022-12-20,,,,
285cec246d876c0c8989,E05011403,E08000035,applied,True,2022-12-20,2022-12-20,,,
2c485c06db754df692bf,E05001455,E08000036,created,True,2022-12-20,,,,
557780def693d055a11d,E05011396,E08000035,created,True,2022-12-20,,,,
a4d902b67cf370fa1f07,E05011547,E08000035,created,True,2022-12-20,,,,
c30d077812beb9b7c0c1,E05011396,E08000035,applied,True,2022-12-20,2022-12-20,,,
13cc15e5698b4bce074b,E05011411,E08000035,created,True,2022-12-21,,,,
5f76b7f0bd17c2d02911,E05012842,E08000035,created,True,2022-12-21,,,,
b1ceeadf2289f225b1c7,E05008562,E08000034,applied,True,2022-12-21,2022-12-22,,,
d642fdfa860b094d03e6,E05001362,E08000032,created,True,2022-12-21,,,,
ffd4aa76186e69d5795d,E05011387,E08000035,applied,True,2022-12-21,2022-12-21,,,
25423082a937a42b0216,E05011397,E08000035,created,True,2022-12-22,,,,
2a4e348f0af3152f162c,E05011397,E08000035,applied,True,2022-12-22,2022-12-22,,,
3c81177cc31e7662b26f,E05011397,E08000035,applied,True,2022-12-22,2022-12-22,,,
48fe2ad22a596d1bcb79,E05001361,E08000032,created,True,2022-12-22,,,,
4a2dc3c89dbffe9e1bc2,E05011411,E08000035,applied,True,2022-12-22,2022-12-22,,,
7ae05bfaf653f6446b7d,E05011402,E08000035,applied,True,2022-12-22,2022-12-22,,,
cbf41852b55a05a70a65,E05011411,E08000035,applied,True,2022-12-22,2022-12-22,,,
